id,name,popularity,total_rating,Genres,Adventure,Arcade,Fighting,Hack and slash/Beat 'em up,Indie,Music,Other,Pinball,Platform,Point-and-click,Puzzle,Quiz/Trivia,Racing,Real Time Strategy (RTS),Role-playing (RPG),Shooter,Simulator,Sport,Strategy,Tactical,Turn-based strategy (TBS),Visual Novel,Game Engines,4A Engine,Amazon Lumberyard,AnvilNext,Apex,Chrome Engine,Creation Engine,CryEngine,Decima,Dunia Engine,Evolution,Fox Engine,Frostbite,GameMaker: Studio,IW Engine,Ignite Engine,KT Engine,MonoGame,OEngine,Other,RAGE,REDengine,Silk Engine,Unity 2017,Unity 2018,Unity 4,Unity,id Tech 5,Game Modes,Co-operative,Massively Multiplayer Online (MMO),Multiplayer,Other,Single player,Split screen
110328,The Walking Dead: The Final Season - Episode 2: Suffer the Children,1.0,62.0,Point-and-click,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
19345,Moto Racer 4,1.0,58.75,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
28063,Call of Duty: Infinite Warfare - Continuum,1.0,72.5,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
23248,Frostpunk,9.915643209789788,84.2199796627867,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
113295,The Walking Dead: The Final Season - Episode 3: Broken Toys,1.0,75.0,Point-and-click,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
22916,Destiny: The Collection,1.0,87.5,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
26402,Cyberdimension Neptunia: 4 Goddesses Online,1.0,76.3,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
7084,Marvel Puzzle Quest,1.445775230718781,45.03608589256835,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
18031,Fallout 4: Far Harbor,2.082994258959924,77.34702291109598,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
42915,Hitman: The Complete First Season Steelbook Edition,1.4443703450916852,70.37262342373747,Adventure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
55196,Floor Kids,1.0,75.16666666666666,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
24868,Polybius,1.445775230718781,70.0,Arcade,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
102860,Arcade Islands: Volume One,1.445775230718781,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
26678,99Vidas,1.4457781155331617,49.8171348307742,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,0,0,0,0,0,0
83761,Outbreak Bundle,1.0,70.0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
118573,ACA NEOGEO NEO GEO CUP '98: THE ROAD TO THE VICTORY,1.0,70.37262342373747,Arcade,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
37062,Skull & Bones,7.018113773234298,70.37262342373747,Adventure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
26102,GNOG,5.457821604894894,74.55563904738295,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
24525,Dead or Alive Xtreme 3: Fortune,1.0,60.0,Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
24961,NOW That's What I Call Sing 2,1.0,65.0,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
26879,Werewolf: The Apocalypse - Earthblood,1.0,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
28128,Lords of the Fallen: Collector's Edition,1.0,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
32674,Super ComboMan: Smash Edition,1.0,70.37262342373747,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
83511,Cities: Skylines - Xbox One Edition,1.0,80.0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
9136,Gorogoa,3.2289108024474484,83.53122844214525,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
82381,ARCADE GAME SERIES: Ms. PAC-MAN,2.443191796872084,80.0,Arcade,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
82536,Tales from the Borderlands Complete Season,1.0,90.0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
15445,Dying Light: The Following,1.4457781155331617,78.3108744677523,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Chrome Engine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
33595,Clouds & Sheep 2,1.0,71.0,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
33762,Rayon Riddles - Rise of the Goblin King,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
112431,Super Robot Wars T,1.0,65.0,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
8617,1001 Spikes,4.120426615031465,83.5,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
1919,Deadpool,2.783112462132648,69.9619788636196,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
44545,Dragon Age: Inquisition - Game of the Year Edition,1.44578216048949,85.91124576955289,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Co-operative,1,0,0,0,0,0
75234,Guacamelee! 2,3.8975840431816815,83.03798520667577,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
42939,Risen 3: Titan Lords - Enhanced Edition,1.4443703450916852,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
14878,Nights of Azure,1.0,58.16666666666665,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
85836,Forbidden Forgiveness,1.0,70.37262342373747,Adventure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
36296,Dreii,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
26234,LocoRoco Remastered,1.0,70.37262342373747,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
34659,Randall,1.445775230718781,36.0,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
30514,Detective Gallo,1.6686671732997433,72.5,Point-and-click,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
53011,Far Cry 5: Gold Edition,1.4457781155331617,70.37262342373747,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dunia Engine,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
8211,Dead or Alive 5: Last Round,2.783112462132648,82.63502303774165,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
28024,Skykeepers,1.0,46.5,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
127741,Thapster TV: 2nd Wave,1.0,70.37262342373747,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
96249,Noahmund,1.44578216048949,80.0,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
105028,Override: Mech City Brawl,1.0,61.25,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
14523,Helldivers,1.891564320978979,78.76320573997344,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
36644,Plague Road,1.0,73.0,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
2955,Elite: Dangerous,8.355338906297172,81.65992913018681,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
26233,Patapon Remastered,1.0,72.4,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
16989,Teenage Mutant Ninja Turtles: Mutants in Manhattan,1.0,48.10617403774445,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
26701,Turok,2.560237561713214,63.6633699791327,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
25983,Batman: Arkham Knight - New 52 Skins Pack,1.0,70.37262342373747,Hack and slash/Beat 'em up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
26030,Batman: Arkham Knight - Dark Knight Returns Batman Skin,1.0,70.37262342373747,Hack and slash/Beat 'em up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
18167,Hello Neighbor,50.48181981433333,39.1605283066826,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
82447,Call of Duty: Infinite Warfare - Launch Edition,1.0,50.0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
10403,RAID: World War II,1.0,50.0,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
9536,Dark Souls III: Day 1 Edition,1.0,70.37262342373747,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
116645,Dynasty Game Mode,1.0,70.37262342373747,Sport,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
18932,In the Shadows,1.0,70.0,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Unity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Single player,0,0,0,0,1,0
37092,Hidden Agenda,2.783128641957958,66.53134900611781,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
15521,Batman: Arkham Knight - Bat-Family Skin Pack,1.4457781155331617,70.37262342373747,Hack and slash/Beat 'em up,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
26230,Gravity Rush 2: The Ark of Time – Raven's Choice,1.432161387944406,60.0,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
27159,Touhou Shinpiroku ~ Urban Legend in Limbo,1.0,70.37262342373747,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
107113,Protoform,1.0,70.37262342373747,Puzzle,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Unity 2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Single player,0,0,0,0,1,0
10088,Hohokum,1.0,71.00558487318091,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
20888,Magnetic: Cage Closed,1.0,55.5,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
21861,Yasai Ninja,1.0,35.0,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
2126,Hotline Miami 2: Wrong Number,4.120475123426426,75.35724994692356,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,GameMaker: Studio,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
81218,Border Break,1.0,70.37262342373747,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
7868,I am Bread,1.0,56.2559473910963,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
27080,Dynasty Feud,1.0,70.0,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Unity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Multiplayer,0,0,1,0,0,0
25964,ICEY,2.114455401223724,77.52991767683241,Role-playing (RPG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
27767,Mass Effect: Andromeda - Super Deluxe Edition,1.0,70.37262342373747,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
12596,Job Simulator: The 2050 Archives,2.3373256921563415,77.5111298053951,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Single player,0,0,0,0,1,0
14764,One More Dungeon,1.0,60.0,Shooter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
51679,Shaq Fu: A Legend Reborn,1.0,49.0,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
16534,Pinball Arcade,1.0,75.0,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
103315,Just Dance 2019,5.4577811553316185,58.6815289819349,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
53438,Overdriven Reloaded: Special Edition,1.8710447776409989,82.5,Other,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
116809,Samurai Shodown NeoGeo Collection,1.0,70.37262342373747,Fighting,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
22505,Just Cause 3: Bavarium Sea Heist,1.0,30.0,Adventure,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
37067,Just Dance 2018,1.6686671732997433,70.8283690913886,Music,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0
121517,Forza Horizon 4: LEGO Speed Champions,1.0,70.37262342373747,Racing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Other,0,0,0,1,0,0
28003,Bloody Trapland 2: Curiosity,2.560237561713214,50.0,Platform,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Unity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,0,0,0,0,0,0
22793,KURSK,1.4457781155331617,40.0,Simulator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Unity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Single player,0,0,0,0,1,0
6044,Invisible Inc.,3.006019722202703,81.31255446449866,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Single player,0,0,0,0,1,0
