,id,age_ratings,aggregated_rating,aggregated_rating_count,bundles,category,cover,created_at,first_release_date,franchise,franchises,game_engines,game_modes,genres,involved_companies,name,parent_game,platforms,player_perspectives,popularity,release_dates,screenshots,similar_games,slug,storyline,summary,tags,themes,total_rating,total_rating_count,updated_at,url,videos,websites,rating,rating_count,keywords,collection,external_games,artworks,pulse_count,alternative_names,hypes,time_to_beat,multiplayer_modes
132,23293,,80.0,1.0,,1,43973.0,1472688000,1449532800.0,1.0,[1],[2],[2],[5],"[39041, 39042]",Star Wars Battlefront: Battle of Jakku,2113,"[6, 48, 49]","[1, 2]",1.0,"[55866, 55867, 55868]","[31008, 133043]","[306, 26950, 55038, 103281, 103298, 103301, 105049, 105269, 107318, 113362]",star-wars-battlefront-battle-of-jakku,,"Battle of Jakku is a free expansion pack for Star Wars Battlefront. The expansion pack serves as an insight to the Battle of Jakku, a battle that happened a 369 days after the Battle of Endor and serves as one of the many precursors to The Force Awakens.","[1, 18, 268435461, 536874009]","[1, 18]",80.0,1.0,1582848000,https://www.igdb.com/games/star-wars-battlefront-battle-of-jakku,[9624],"[9217, 61097]",,,[3097],4191.0,,,,,,,
133,23727,,77.5,2.0,,1,19195.0,1473206400,1473120000.0,,,,,[5],"[39261, 39262]",Call of Duty: Black Ops III - Salvation,9509,"[6, 48, 49]",,1.0,"[56277, 56278, 56279]",,"[9796, 25901, 27270, 43367, 103281, 103292, 103298, 103301, 106805, 116191]",call-of-duty-black-ops-iii-salvation,,"DLC 4 Salvation for Black Ops III features the culmination of the Zombies Origins saga:

The Origins characters have taken an epic journey through space and time with all of their struggles leading to this very moment. Confronted by an ancient evil, our heroes must fight the zombie horde once more in the final battle to save their immortal souls.

Salvation also delivers 4 unique Multiplayer maps:

Outlaw: A western-style re-imagining of the fan favorite map Standoff from Call of Duty: Black Ops 2.

Citadel: An ancient castle, abandoned and overgrown. The last trespassers didn’t make it out alive - maybe you’ll have a better shot.

Rupture: The COD: World at War classic Outskirts re-imagined as a high-tech facility complete with heavily armed security battle mechs.

Micro: A miniaturized combat zone that takes place on a well-stocked family patio table.","[268435461, 536871378]",,77.5,2.0,1528848000,https://www.igdb.com/games/call-of-duty-black-ops-iii-salvation,[9761],[9330],,,[466],,,,,,,,
134,24890,,80.0,1.0,[23331],1,73658.0,1476144000,1476144000.0,279.0,[279],,[1],"[5, 31]","[41155, 41156]",Rise of the Tomb Raider: Blood Ties,7323,"[6, 48, 49]",[2],1.0,"[59669, 59670, 59671]","[32611, 32612, 32613]","[55038, 68287, 103292, 103301, 103329, 105049, 105269, 107318, 111130, 118218]",rise-of-the-tomb-raider-blood-ties,"Lara receives a letter from her Uncle, telling her that her claim to Croft Manor has been contested, and her claim as heir to the house cannot be verified.

Lara returns to her childhood home to search for her father's missing will.",,"[1, 21, 23, 268435461, 268435487, 536873788]","[1, 21, 23]",79.36083302428005,7.0,1577491200,https://www.igdb.com/games/rise-of-the-tomb-raider-blood-ties,[10276],"[10182, 10183]",78.7216660485601,6.0,[2876],2418.0,,,3.0,,,,
135,25775,,,,,1,19359.0,1478908800,1479168000.0,,,[13],"[1, 2, 3]",[13],"[41551, 41552]",The Lost Morsel,18433,"[6, 48, 49]",[3],1.0,"[60341, 60342, 60343]",,"[36258, 38967, 65827, 79134, 87485, 101573, 105264, 106008, 109462, 112754]",the-lost-morsel,,"The Overcooked Lost Morsel content pack continues the chefs’ crazy culinary adventure through six new campaign levels, featuring challenging new kitchens set in an exotic jungle world, a new vehicle to navigate the world map in and six new chef characters to unlock!","[268435469, 536871670]",,,,1517270400,https://www.igdb.com/games/the-lost-morsel,,,,,[758],,,,,,,25775.0,
136,25970,,,,,1,18939.0,1480032000,1430784000.0,5.0,[5],,[1],"[25, 31]","[89603, 89604]",Batman: Arkham Knight - Season Pass,5503,"[6, 48, 49]",[2],1.0,"[184063, 184064, 184065]","[349934, 349935, 349936]","[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-season-pass,,"This season pass for Batman: Arkham Knight delivers regular new content for 6 months featuring new story missions, more supervillains invading Gotham City, new legendary Batmobiles, advanced challenge maps, alternative character skins, and new drivable race tracks.","[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-season-pass,,[10623],,,,,,,,,,,
137,25972,,,,,1,18941.0,1480032000,1434412800.0,5.0,[5],,[1],"[25, 31]","[89550, 89551]",Batman: Arkham Knight - Batman Inc. Skin,5503,"[6, 48, 49]",[2],1.668667173299743,"[61030, 184017, 184018]",[349903],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-batman-inc-skin,,Suit up in the Batman Inc. costume to bring the war on crime to the next level.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-batman-inc-skin,,,,,,,,,,,,,
138,25974,,,,,1,18948.0,1480032000,1435017600.0,5.0,[5],,[1],"[25, 31]","[89583, 89584]",Batman: Arkham Knight - Batman Flashpoint Skin,5503,"[6, 48, 49]",[2],1.0,"[61032, 184040, 184041]",[349923],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-batman-flashpoint-skin,,Get this Flashpoint costume and become Batman from the Knight of Vengeance comic book.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-batman-flashpoint-skin,,,,,,,,,,,,,
139,25977,,,,,1,18952.0,1480032000,1438646400.0,5.0,[5],,[1],"[25, 31]","[89544, 89545]",Batman: Arkham Knight - 1st Appearance Batman Skin,5503,"[6, 48, 49]",[2],1.0,"[61037, 184011, 184012]",[349901],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-1st-appearance-batman-skin,,Don the iconic suit from Batman’s debut appearance in Detective Comics 27 in 1939.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-1st-appearance-batman-skin,,,,,,,,,,,,,
140,26030,,,,,1,19063.0,1480291200,1438646400.0,5.0,[5],,[1],"[25, 31]","[89601, 89602]",Batman: Arkham Knight - Dark Knight Returns Batman Skin,5503,"[6, 48, 49]",[2],1.0,"[61378, 184061, 184062]",[349933],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-dark-knight-returns-batman-skin,,Don the epic costume from the Dark Knight Returns comic as you battle the war against Gotham City.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-dark-knight-returns-batman-skin,,,,,,,,,,,,,
141,26031,,,,,1,19064.0,1480291200,1438646400.0,5.0,[5],,[1],"[25, 31]","[89538, 89539]",Batman: Arkham Knight - Harley Quinn Story Pack,5503,"[6, 48, 49]",[2],1.0,"[61379, 184005, 184006]","[349894, 349895, 349896]","[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-harley-quinn-story-pack,,"For the first time in the Arkham series take on the role of Joker’s psychotic side-kick Harley Quinn and wreak havoc inside the Blüdhaven Police Department as you smash, crash and bash your way to a friend very much in need. With this exclusive Story Pack experience events in the lead-up to Arkham Knight as you infiltrate Blüdhaven to rescue your partner in crime: Poison Ivy. Baseball bat in hand, lure unsuspecting enemies with the ‘Jack-in-the-box,’ entangle them with your ‘Snare Trap’, or unleash ‘Mayhem Mode’ to savor Harley’s devastatingly chaotic nature first-hand.","[1, 268435481, 268435487]",[1],50.4296241438073,7.0,1578096000,https://www.igdb.com/games/batman-arkham-knight-harley-quinn-story-pack,,,50.4296241438073,7.0,,,,,,,,,
142,26033,,,,,1,19066.0,1480291200,1438646400.0,5.0,[5],,[1],"[25, 31]","[89579, 89580]",Batman: Arkham Knight - Prototype Batmobile Skin,5503,"[6, 48, 49]",[2],1.0,"[61383, 184036, 184037]",[349922],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-prototype-batmobile-skin,,Stun your enemies with the slick variant of the Batmobile! The uniquely designed Prototype Batmobile will allow you to tear through the streets of Gotham at rapid speeds and take down your foes.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-prototype-batmobile-skin,,,,,,,,,,,,,
143,26034,,,,,1,19067.0,1480291200,1438646400.0,5.0,[5],,[1],"[25, 31]","[89536, 89537]",Batman: Arkham Knight - Red Hood Story Pack,5503,"[6, 48, 49]",[2],1.0,"[61384, 184003, 184004]","[349891, 349892, 349893]","[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-red-hood-story-pack,,"Get the Red Hood Story Pack and wage a one-man war against the notorious Black Mask. For the first time in the Arkham series, take on the role of the ruthless vigilante Red Hood and utilize new moves, gadgets and dual handguns as you attempt to bring down a vast criminal empire.","[1, 268435481, 268435487]",[1],50.3853490418329,7.0,1578096000,https://www.igdb.com/games/batman-arkham-knight-red-hood-story-pack,,,50.3853490418329,7.0,,,,,1.0,,,,
144,26035,,,,,1,19068.0,1480291200,1445990400.0,5.0,[5],,[1],"[25, 31]","[89591, 89592]",Batman: Arkham Knight - 1970s Batman Themed Batmobile Skin,5503,"[6, 48, 49]",[2],1.0,"[61385, 184052, 184053]",[349927],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-1970s-batman-themed-batmobile-skin,,Speed through the streets of Gotham City with this 1970s Batman Themed Batmobile Skin.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-1970s-batman-themed-batmobile-skin,,,,,,,,,,,,,
145,26037,,,,,1,19070.0,1480291200,1448323200.0,5.0,[5],,[1],"[25, 31]","[89593, 89594]",Batman: Arkham Knight - Crime Fighter Challenge Pack 4,5503,"[6, 48, 49]",[2],1.445778115533162,"[61387, 184054, 184055]",[349928],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-crime-fighter-challenge-pack-4,,"Get this Crime Fighter Challenge Pack to receive various challenge and predator maps featuring Batman, Nightwing, Robin, Catwoman and Azrael. This expansive challenge pack allows focused training in Freeflow Combat and Invisible Predator stealth incursion.","[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-crime-fighter-challenge-pack-4,,,,,,,,,,,,,
146,26038,,,,,1,19071.0,1480291200,1448323200.0,5.0,[5],,[1],"[25, 31]","[89595, 89596]",Batman: Arkham Knight - Riddler Themed Batmobile Skin,5503,"[6, 48, 49]",[2],1.0,"[61388, 184056, 184057]",[349929],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-riddler-themed-batmobile-skin,,Puzzle your enemies with this Riddler themed Batmobile skin.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-riddler-themed-batmobile-skin,,,,,,,,,,,,,
147,26039,,,,,1,19072.0,1480291200,1448323200.0,5.0,[5],,[1],"[25, 31]","[89575, 89576]",Batman: Arkham Knight - Robin and Batmobile Skins Pack,5503,"[6, 48, 49]",[2],1.0,"[61389, 184032, 184033]",[349920],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-robin-and-batmobile-skins-pack,,Get this Robin and Batmobile skins pack to don the Original Tim Drake Robin costume and speed through Gotham City with the Robin Themed Batmobile Skin,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-robin-and-batmobile-skins-pack,,,,,,,,,,,,,
148,26040,,,,,1,19073.0,1480291200,1448323200.0,5.0,[5],,[1],"[10, 25, 31]",[89574],Batman: Arkham Knight - WayneTech Track Pack,5503,"[6, 48, 49]","[1, 2]",1.0,"[61390, 184030, 184031]","[349917, 349918, 349919]","[37419, 76253, 87622, 96217, 103292, 105011, 105049, 106987, 111130, 120268]",batman-arkham-knight-waynetech-track-pack,,Test your skills behind the wheel with these two cutting edge WayneTech themed racetracks.,"[1, 268435466, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-waynetech-track-pack,,,,,,,,,,,,,
149,26041,,,,,1,19074.0,1480291200,1450742400.0,5.0,[5],,[1],"[25, 31]","[89548, 89549]",Batman: Arkham Knight - 2008 Movie Batman Skin,5503,"[6, 48, 49]",[2],2.560223404366067,"[61391, 184015, 184016]",[349902],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-2008-movie-batman-skin,,Patrol the streets of Gotham City with this Batman costume inspired by the 2008 movie ‘The Dark Knight’.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-2008-movie-batman-skin,,,,,,,,,,,,,
150,26043,,,,,1,19076.0,1480291200,1450742400.0,5.0,[5],,[1],"[25, 31]","[89605, 89606]",Batman: Arkham Knight - Crime Fighter Challenge Pack 5,5503,"[6, 48, 49]",[2],1.0,"[61393, 184066, 184067]",[349937],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-crime-fighter-challenge-pack-5,,"Get this Crime Fighter Challenge Pack to receive various combat and predator maps featuring Batman, the Batmobile, Nightwing, Azrael, and Harley Quinn. This expansive challenge pack allows focused training in Freeflow Combat and Invisible Predator stealth incursion.","[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-crime-fighter-challenge-pack-5,,,,,,,,,,,,,
151,26044,,,,,1,19077.0,1480291200,1450742400.0,5.0,[5],,[1],"[25, 31]","[89577, 89578]",Batman: Arkham Knight - Original Arkham Batmobile,5503,"[6, 48, 49]",[2],1.0,"[61394, 184034, 184035]",[349921],"[37419, 76253, 78632, 87622, 96217, 103292, 105049, 106987, 111130, 113109]",batman-arkham-knight-original-arkham-batmobile,,Seize control from Gotham City’s most notorious villains with the original Arkham Asylum Batmobile.,"[1, 268435481, 268435487]",[1],,,1578096000,https://www.igdb.com/games/batman-arkham-knight-original-arkham-batmobile,,,,,,,,,,,,,
152,26201,[10250],70.0,1.0,,1,43970.0,1480723200,1480982400.0,1.0,[1],[2],"[1, 2, 3]",[5],"[42354, 42355]",Star Wars Battlefront: Rogue One - Scarif,2113,"[6, 48, 49]","[1, 2]",1.0,"[62827, 62828, 62829]","[133033, 133034, 133035, 133036, 133037]","[306, 26950, 55038, 103281, 103298, 103301, 105049, 105269, 107318, 113362]",star-wars-battlefront-rogue-one-scarif,,"Star Wars Battlefront Rogue One: Scarif is the fourth and final digital expansion pack as part of the Star Wars Battlefront Season Pass. 
 
Experience all-new epic battles and content inspired by the upcoming film, Rogue One: A Star Wars Story. 
 
Touch down from space onto the planet of Scarif. Fight across the beaches and jungle, with heroine Jyn Erso and the cruel but brilliant director of Advanced Weapons Research, Orson Krennic, as two new playable heroes. Blast opponents in a brand new multi-stage Infiltration mode, use the new A180 and DT-29 blasters and try out the new Sonic Imploder star card. Band together on the battlefront for an epic Star Wars adventure.","[1, 18, 268435461, 536874009]","[1, 18]",70.0,1.0,1582848000,https://www.igdb.com/games/star-wars-battlefront-rogue-one-scarif,[11318],"[10926, 61093]",,,[3097],4191.0,,,2.0,[12332],,,
153,26255,,,,,1,19358.0,1480982400,1480982400.0,,,[13],"[1, 2, 3]","[13, 32]","[42452, 42453]",The Festive Seasoning,18433,"[6, 48, 49]",[3],1.0,"[61922, 61923, 61924]",,"[25311, 28277, 37419, 38967, 65827, 76263, 81680, 105011, 111130, 113895]",the-festive-seasoning,,"The Festive Seasoning dishes up a festive feast of holiday-themed extra content for Overcooked. Eight new co-op levels, new chefs, new recipes, a new vehicle and a new way to cook - the flamethrower! It's a sizzling serving of Christmassy co-op chaos!","[1, 268435469, 268435488, 536871670]",[1],,,1544054400,https://www.igdb.com/games/the-festive-seasoning,,,,,[758],,,,,,,26255.0,
154,26270,,,,,1,19350.0,1481068800,1514678400.0,,,,"[1, 3]","[5, 24, 31]",[83764],Tom Clancy's Ghost Recon: Wildlands - The Peruvian Connection,11171,"[6, 48, 49]",[2],1.0,"[175304, 175305, 175306]","[325400, 325401, 325402]","[26845, 26950, 55038, 103292, 103329, 105049, 105269, 107318, 113111, 119170]",tom-clancys-ghost-recon-wildlands-the-peruvian-connection,,Travel to the high mountains of Bolivia to break the deadly alliance between the Santa Blanca and the Peruvian cartels.,"[268435461, 268435480, 268435487]",,,,1567728000,https://www.igdb.com/games/tom-clancys-ghost-recon-wildlands-the-peruvian-connection,,,,,,5506.0,,,,,1.0,,
155,26362,,,,,1,66761.0,1481241600,1482364800.0,,,[16],"[1, 2]",[31],"[42693, 42694]",Watch Dogs 2: T-Bone Content Bundle,19441,"[6, 48, 49]",[2],1.0,"[62389, 62390, 62391]",,"[11737, 18225, 25311, 26950, 74701, 81249, 100413, 102584, 103017, 105269]",watch-dogs-2-t-bone-content-bundle,,,"[1, 18, 23, 38, 268435487, 536871302, 536872335]","[1, 18, 23, 38]",,,1560038400,https://www.igdb.com/games/watch-dogs-2-t-bone-content-bundle,,,,,"[390, 1423]",2173.0,,,,,,,
156,27349,,65.0,1.0,,1,74184.0,1487635200,1487635200.0,,,,[1],"[5, 31]",,Watch Dogs 2: Human Conditions,19441,"[6, 48, 49]",[2],1.0,"[65714, 65715, 65716]",,"[18225, 19164, 26950, 81249, 101211, 103292, 103298, 103301, 105049, 105269]",watch-dogs-2-human-conditions,,,"[1, 38, 268435461, 268435487]","[1, 38]",65.0,1.0,1564531200,https://www.igdb.com/games/watch-dogs-2-human-conditions,[12279],,,,,,,,,,,,
157,27868,,,,,1,,1489881600,1490054400.0,,,,"[1, 3]",[5],[88013],Sniper Elite 4: Deathstorm Part 1 - Inception,18366,"[6, 48, 49]",[2],1.445775230718781,"[66884, 66885, 66886]",,"[19164, 102868, 103281, 103292, 103298, 103301, 105049, 106805, 118218, 119177]",sniper-elite-4-deathstorm-part-1-inception,,The first of a 3 part mini-campaign that takes place after the main games story.,"[1, 39, 268435461, 536871036, 536871453]","[1, 39]",,,1575504000,https://www.igdb.com/games/sniper-elite-4-deathstorm-part-1-inception,,,,,"[124, 541]",,,,2.0,[8299],,,
158,28063,,72.5,2.0,,1,21677.0,1491264000,1492473600.0,726.0,[726],,"[1, 2, 3]",[5],"[45749, 45750]",Call of Duty: Infinite Warfare - Continuum,18968,"[6, 48, 49]",[1],1.0,"[67807, 67808, 67809]",[42599],"[306, 26950, 27270, 90099, 103281, 103298, 103301, 105269, 113362, 116191]",call-of-duty-infinite-warfare-continuum,,"""Continuum, the second DLC map pack for Infinite Warfare, arrives first on Playstation 4 on April 18th, delivering four new epic multiplayer maps and a funky Zombies co-op experience, Shaolin Shuffle, set in the mean, seedy streets of 1970s New York City.""","[1, 18, 268435461, 536871453]","[1, 18]",72.5,2.0,1521072000,https://www.igdb.com/games/call-of-duty-infinite-warfare-continuum,[12960],[19524],,,[541],107.0,,,8.0,,,,
159,28377,,50.0,1.0,,1,22697.0,1493683200,1495065600.0,,,,[1],"[5, 31]",,Watch Dogs 2: No Compromise,19441,"[6, 48, 49]",[2],1.668673240734234,"[189650, 189651, 189652]",[42657],"[19164, 81249, 101211, 103292, 103298, 103301, 103329, 105049, 105269, 111130]",watch-dogs-2-no-compromise,,,"[1, 38, 268435461, 268435487]","[1, 38]",50.0,1.0,1582848000,https://www.igdb.com/games/watch-dogs-2-no-compromise,,,,,,,,,,,1.0,,
160,36834,,55.0,2.0,[36838],1,29954.0,1496793600,1501459200.0,,,[6],[1],[31],"[50068, 50069]",Little Nightmares: The Depths,9174,"[6, 48, 49]","[2, 4]",1.0,"[81995, 81996, 81997]","[43947, 43948, 43949]","[13189, 19817, 25646, 27266, 55282, 68271, 107614, 109550, 119247, 120201]",little-nightmares-the-depths,,"The first of 3 DLCs that follows a new character, The Runaway Kid, during the events of the main game. 
 
""Others lead the escape but the Kid drops down into the Depths of the Maw. Little does he know that this murky place is home to The Granny - abandoned to decay and rage she will let no-one go. He must struggle on if he wants to survive, leap from floating debris to avoid being pulled into the treacherous waters, and find a way to create a path through the depths.""","[19, 268435487, 536871453]",[19],62.47540863371745,9.0,1582761600,https://www.igdb.com/games/little-nightmares-the-depths,[14892],"[57016, 57017, 57018, 119133]",69.9508172674349,7.0,[541],,[77482],,7.0,,,,
161,36836,,,,[36838],1,44921.0,1496793600,1512000000.0,,,,[1],[31],"[50070, 50071]",Little Nightmares: The Hideaway,9174,"[6, 48, 49]","[2, 4]",1.668673240734234,"[81998, 81999, 82000]","[211446, 211447, 211448, 211449, 211450, 211451]","[13189, 19817, 25646, 27266, 55282, 68271, 107614, 109550, 119247, 120201]",little-nightmares-the-hideaway,,"The second of 3 DLCs that follows a new character, The Runaway Kid, during the events of the main game. 
 
""The Kid has escaped the frying pan and is now in the fires of the engine room, where one wrong step can lead to his doom. Only by understanding tge Nomes does he have a chance of making head or tails of all the machinery barring his way out of the Maw. But why are so many Nomes hiding here?""","[19, 268435487, 536871453]",[19],70.11779823856371,9.0,1582761600,https://www.igdb.com/games/little-nightmares-the-hideaway,[16731],[120489],70.11779823856371,9.0,[541],,,[1216],6.0,,1.0,,
162,36837,,,,,1,63983.0,1496793600,1519257600.0,,,,[1],[31],"[50072, 50073]",Little Nightmares: The Residence,9174,"[6, 48, 49]","[2, 4]",1.0,"[149040, 149041, 149042]",,"[13189, 19817, 25646, 27266, 55282, 68271, 107614, 109550, 119247, 120201]",little-nightmares-the-residence,,"The third DLC and final part of the Runaway Kid's story. 
 
""The Runaway Kid is not out of trouble yet as he enters the Lady's private residence. Escaping the shadow enemies summoned by The Lady and solving deadly puzzles will be the only way to survive this luxurious house of dread. Armed only with his flashlight The Kid will have to repel the nightmarish illusions and dodge the traps set in the twisted library. As he walks to meet his fate, The Kid will shed light on the darkest secrets of The Maw…""","[19, 268435487, 536871453]",[19],,,1582761600,https://www.igdb.com/games/little-nightmares-the-residence,[18654],"[74796, 120850]",,,[541],,,,9.0,,,,
163,44149,,65.0,1.0,,1,25881.0,1499385600,1499299200.0,726.0,[726],[123],"[2, 3]",[5],"[51721, 51722]",Call of Duty: Infinite Warfare - Absolution,18968,"[6, 48, 49]",[1],1.0,"[90039, 90040, 90041]",[108832],"[10209, 28029, 36950, 78770, 90099, 103276, 105269, 113114, 113362, 114795]",call-of-duty-infinite-warfare-absolution,,"""Absolution, the third DLC map pack for Infinite Warfare has arrived, delivering four new epic multiplayer maps and a Creature Feature-inspired Zombies co-op experience, Attack of the Radioactive Thing!, set in a small 1950s beach town.""","[18, 39, 268435461, 536871453]","[18, 39]",65.0,1.0,1499385600,https://www.igdb.com/games/call-of-duty-infinite-warfare-absolution,[14805],[51120],,,[541],,,,6.0,,,,
164,46450,,64.0,2.0,[106764],1,68833.0,1499558400,1517875200.0,,,,[1],"[12, 31]","[51836, 51839]",Middle-earth: Shadow of War - The Blade of Galadriel,27421,"[6, 48, 49]",[2],1.668673240734234,"[159966, 159967, 159968]","[110000, 110001, 182849, 182850, 182851, 182852]","[55038, 55199, 81249, 96217, 101608, 105049, 106987, 115278, 116530, 119171]",middle-earth-shadow-of-war-the-blade-of-galadriel,,"The Blade of Galadriel is a DLC to Middle-earth: Shadow of War that allows gamers to play as the elite Elven warrior Eltariel for the first time. Known by her enemies as the Blade of Galadriel, Eltariel is a deadly assassin working for the Elven Queen, Galadriel, and has been sent to Mordor for millennia to hunt the Nazgûl. 
 
The Blade of Galadriel DLC features the following content: 
 
Play as Eltariel for the first time, an elite assassin known as the Blade of Galadriel, and go head-to-head with the newest addition to the ranks of the Nazgûl. 
 
Wield Eltariel’s dual Elven blades and harness the Light of Galadriel with a host of deadly new combat abilities, skills and gear. 
 
Encounter memorable new Nemesis characters, such as Flint, Tinder and the Slayer of the Dead, while battling the Nazgûl and learning more mysteries of their past. 
 
Gain eight unique Legendary Orcs who can return to join your forces in the main story campaign with new abilities added to the Nemesis System. 
 
Unlock an Eltariel character skin that can be used in the main story campaign.","[1, 17, 268435468, 268435487, 536871402, 536871453, 536874009]","[1, 17]",64.0,2.0,1581811200,https://www.igdb.com/games/middle-earth-shadow-of-war-the-blade-of-galadriel,"[14841, 18109]",[51530],,,"[490, 541, 3097]",,,[1427],6.0,,,,
165,46451,,75.0,2.0,,1,68834.0,1499558400,1525737600.0,,,,[1],"[25, 31]","[51837, 51838]",Middle-earth: Shadow of War - The Desolation of Mordor,27421,"[6, 48, 49]","[1, 2]",1.0,"[159969, 159970, 159971]","[372222, 372223, 372224]","[7014, 7015, 7465, 8761, 8784, 8878, 10924, 129407]",middle-earth-shadow-of-war-the-desolation-of-mordor,,"The Desolation of Mordor Story Expansion includes: 
 
New Story campaign 
New Side missions featuring Torvin 
New Human Mercenaries and Bodyguards 
New Region of Mordor - The Desert of Lithlad 
New Beasts: Were-wyrms 
 
Play as Baranor, the Captain of the Tower from Minas Ithil, and travel deep behind enemy lines in the Eastern Deserts of Mordor. 
 
Raise an Easterling Army to open a new front in the Shadow War. 
 
Rendezvous with Torvin, the epic Dwarven Hunter, who journeyed deep into the Desolation of Mordor in pursuit of the legendary Were-wyrms.","[536871453, 536874009]",[17],75.0,2.0,1581811200,https://www.igdb.com/games/middle-earth-shadow-of-war-the-desolation-of-mordor,[21931],[51531],,,"[541, 3097]",,,,6.0,,,,
166,63873,,75.0,2.0,,1,29849.0,1505088000,1503964800.0,456.0,[456],,[5],[12],,The Elder Scrolls Online: Horns of the Reach,1081,"[6, 48, 49]",[2],1.0,"[112768, 112769, 112770]",[123895],"[19127, 22790, 57033, 69007, 99118, 103303, 106987, 112191, 113636, 113910]",the-elder-scrolls-online-horns-of-the-reach,,"A DLC pack for Elder Scrolls Online that is free for those with an active ESO Plus subscription or available for purchase costing 1500 Crowns, about $16(US) worth of the games premium currency. 
 
It contains 2 new dungeons as well as new gear, unique item sets, boss collectibles, titles, and achievements. 
 
""The Horns of the Reach DLC game pack arrives with Bloodroot Forge and Falkreath Hold, two brand new, challenging dungeons for four-player groups that pit you and your party against the menacing hordes of the Dreadhorn Clan.""","[17, 268435468]",[17],75.0,2.0,1570492800,https://www.igdb.com/games/the-elder-scrolls-online-horns-of-the-reach,[15773],[56778],,,,,,,2.0,,,,
167,68381,,,,[106764],1,30097.0,1505952000,1507593600.0,,,,,,"[54556, 54557]",Middle-earth: Shadow of War - Forthog Orcslayer,27421,"[6, 48, 49]",,1.0,"[126055, 126056, 126057]","[125425, 125426, 125427, 125428, 125429]",,middle-earth-shadow-of-war-forthog-orcslayer,,"A legend among the Orcs of Mordor, Forthog Orcslayer is an unstoppable warrior who saves Mordor’s mightiest heroes at their moment of greatest need. 
 
Forthog Orcslayer was made to honor Executive Producer: Mike ""Forthog"" Forgey. Originally priced at 4,99$ where all profits was to go to the Forgey Family, It was later changed due to charitable promotion laws in the US and European nations, and was instead released as free DLC. 
 
(WB Games then decided to donate directly to the Forgey Family out of their own pockets, and buyers received full refunds.) 
 
- 
 
Mike ""Forthog"" Forgey was our Executive Producer and great friend here at Monolith. He was always ready to leap into the fray and save the game whenever and wherever he was most needed. We lost Mike to cancer during the development of Shadow of War, and we want to remember and honor him with a little bit of immortality in Mordor. The legendary Forthog Orcslayer is our way to continue having Mike leap into battle and save us when we're down. 
 
We hope that you will share in the experience of being saved by the legendary Forthog Orcslayer as you enter the land of shadow. 
 
~Monolith Productions",[536874009],,,,1581811200,https://www.igdb.com/games/middle-earth-shadow-of-war-forthog-orcslayer,,[58138],,,[3097],,,,3.0,,,,
